InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordId,ProductName,RateId,SubscriptionId,PricingPlanId,UsageType,Operation,AvailabilityZone,ReservedInstance,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,BlendedCost,UnBlendedRate,UnBlendedCost,Cost,user:CRR,user:Cost Center,user:Name,user:Owner,user:Project,ResourceId
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5855845152,6569627302,245285215,USW2-DataTransfer-In-Bytes,LoadBalancing,,N,$0.000 per GB - data transfer in per month,2022-01-01 17:00:00,2022-01-01 18:00:00,3.71E-05,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5855837872,6569627302,245285215,USW2-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,N,$0.00 per GB - US West (Oregon) data transfer from EU (Ireland),2022-01-01 17:00:00,2022-01-01 18:00:00,4.19E-08,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637322,6569627720,232134359,USW2-LCUUsage,LoadBalancing:Network,,N,$0.006 per used Network load balancer capacity unit-hour (or partial hour),2022-01-01 17:00:00,2022-01-01 18:00:00,3.93E-06,0.006,2.36E-08,0.006,2.36E-08,2.36E-08,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637331,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Application,,N,$0.0225 per Application LoadBalancer-hour (or partial hour),2022-01-01 17:00:00,2022-01-01 18:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,CRR35688,EE,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/app/lb-kc-newworkspacemXqE/5aaad61fb1f5dd10
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637332,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Network,,N,$0.0225 per Network LoadBalancer-hour (or partial hour),2022-01-01 17:00:00,2022-01-01 18:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5855845152,6569627302,245285215,USW2-DataTransfer-In-Bytes,LoadBalancing,,N,$0.000 per GB - data transfer in per month,2022-01-01 18:00:00,2022-01-01 19:00:00,3.13E-05,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5855846819,6569627302,245285215,USW2-DataTransfer-Regional-Bytes,LoadBalancing-PublicIP-In,,N,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,2022-01-01 18:00:00,2022-01-01 19:00:00,1.79E-07,0.01,1.80E-09,0.01,1.80E-09,1.80E-09,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637322,6569627720,232134359,USW2-LCUUsage,LoadBalancing:Network,,N,$0.006 per used Network load balancer capacity unit-hour (or partial hour),2022-01-01 18:00:00,2022-01-01 19:00:00,8.91E-06,0.006,5.35E-08,0.006,5.35E-08,5.35E-08,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637331,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Application,,N,$0.0225 per Application LoadBalancer-hour (or partial hour),2022-01-01 18:00:00,2022-01-01 19:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,CRR35688,EE,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/app/lb-kc-newworkspacemXqE/5aaad61fb1f5dd10
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637332,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Network,,N,$0.0225 per Network LoadBalancer-hour (or partial hour),2022-01-01 18:00:00,2022-01-01 19:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5855845152,6569627302,245285215,USW2-DataTransfer-In-Bytes,LoadBalancing,,N,$0.000 per GB - data transfer in per month,2022-01-01 19:00:00,2022-01-01 20:00:00,4.01E-05,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637322,6569627720,232134359,USW2-LCUUsage,LoadBalancing:Network,,N,$0.006 per used Network load balancer capacity unit-hour (or partial hour),2022-01-01 19:00:00,2022-01-01 20:00:00,4.37E-06,0.006,2.62E-08,0.006,2.62E-08,2.62E-08,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637331,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Application,,N,$0.0225 per Application LoadBalancer-hour (or partial hour),2022-01-01 19:00:00,2022-01-01 20:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,CRR35688,EE,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/app/lb-kc-newworkspacemXqE/5aaad61fb1f5dd10
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637332,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Network,,N,$0.0225 per Network LoadBalancer-hour (or partial hour),2022-01-01 19:00:00,2022-01-01 20:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5855845152,6569627302,245285215,USW2-DataTransfer-In-Bytes,LoadBalancing,,N,$0.000 per GB - data transfer in per month,2022-01-01 20:00:00,2022-01-01 21:00:00,4.17E-05,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5855837872,6569627302,245285215,USW2-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,N,$0.00 per GB - US West (Oregon) data transfer from EU (Ireland),2022-01-01 20:00:00,2022-01-01 21:00:00,8.38E-08,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637322,6569627720,232134359,USW2-LCUUsage,LoadBalancing:Network,,N,$0.006 per used Network load balancer capacity unit-hour (or partial hour),2022-01-01 20:00:00,2022-01-01 21:00:00,1.17E-06,0.006,0.000000007,0.006,0.000000007,0.000000007,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637331,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Application,,N,$0.0225 per Application LoadBalancer-hour (or partial hour),2022-01-01 20:00:00,2022-01-01 21:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,CRR35688,EE,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/app/lb-kc-newworkspacemXqE/5aaad61fb1f5dd10
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637332,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Network,,N,$0.0225 per Network LoadBalancer-hour (or partial hour),2022-01-01 20:00:00,2022-01-01 21:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Amazon Simple Storage Service,5882630516,6569627287,246999529,Requests-Tier1,ListMRAPs,,N,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",2022-01-01 20:00:00,2022-01-01 21:00:00,1,0.000005,0.000005,0.000005,0.000005,0.000005,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/app/lb-kc-newworkspacemXqE/5aaad61fb1f5dd11
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Amazon Simple Storage Service,5882631110,6569627287,246999529,Requests-Tier2,ReadAccountPublicAccessBlock,,N,"$0.004 per 10,000 GET and all other requests",2022-01-01 20:00:00,2022-01-01 21:00:00,1,0.0000004,0.0000004,0.0000004,0.0000004,0.0000004,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
